Customer Type,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Online boarding,Seat comfort,Inflight entertainment,satisfaction
Loyal Customer,Business travel,Business,784,2,2,4,4,4,satisfied
Loyal Customer,Business travel,Business,1984,2,2,4,4,2,satisfied
Loyal Customer,Personal Travel,Eco,719,2,2,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3948,3,2,3,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Business,984,3,3,3,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Business,399,5,5,5,2,2,satisfied
Loyal Customer,Business travel,Business,3072,4,4,2,2,5,satisfied
Loyal Customer,Personal Travel,Eco,228,3,0,0,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2714,3,3,4,4,3,satisfied
Loyal Customer,Business travel,Business,1444,1,5,4,3,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco,130,2,4,2,1,1,satisfied
Loyal Customer,Personal Travel,Eco,2288,3,3,4,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,868,1,1,1,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,628,2,2,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Eco,557,2,2,2,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,1012,3,3,3,2,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,463,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,581,2,2,2,1,3,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,1400,5,2,5,5,5,satisfied
Loyal Customer,Business travel,Business,192,2,2,4,4,4,satisfied
Loyal Customer,Business travel,Eco,488,4,3,4,5,4,satisfied
Loyal Customer,Business travel,Business,2288,2,2,4,5,3,satisfied
Loyal Customer,Business travel,Business,228,1,1,5,5,4,satisfied
Loyal Customer,Business travel,Business,581,4,4,4,4,5,satisfied
disloyal Customer,Business travel,Eco,971,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Business,3913,3,3,3,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3302,2,2,2,4,3,satisfied
Loyal Customer,Personal Travel,Eco Plus,626,2,3,5,4,5,neutral or dissatisfied
disloyal Customer,Business travel,Business,289,4,4,4,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,3411,1,1,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,1620,2,2,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2218,5,5,4,4,5,satisfied
disloyal Customer,Business travel,Eco,775,4,4,4,2,2,satisfied
Loyal Customer,Personal Travel,Eco,270,0,0,4,4,2,satisfied
Loyal Customer,Personal Travel,Business,372,5,5,5,5,1,satisfied
Loyal Customer,Business travel,Business,2829,3,3,5,5,4,satisfied
Loyal Customer,Business travel,Business,1046,1,1,5,5,5,satisfied
Loyal Customer,Personal Travel,Business,650,2,2,1,1,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,429,2,2,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,3010,5,5,5,5,3,satisfied
Loyal Customer,Personal Travel,Eco,280,3,3,3,5,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,765,3,3,3,1,2,neutral or dissatisfied
Loyal Customer,Business travel,Eco,323,3,4,3,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,2342,3,3,4,5,5,satisfied
disloyal Customer,Business travel,Business,353,4,4,4,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco,1189,5,5,3,4,5,satisfied
disloyal Customer,Business travel,Eco,466,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,189,1,4,2,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,2182,5,5,5,2,2,satisfied
Loyal Customer,Business travel,Eco,762,5,4,2,3,4,satisfied
Loyal Customer,Personal Travel,Eco,337,4,4,4,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,3133,0,0,4,5,3,satisfied
Loyal Customer,Business travel,Business,2554,3,3,2,4,4,satisfied
Loyal Customer,Business travel,Business,1912,4,3,2,2,4,neutral or dissatisfied
Loyal Customer,Business travel,Eco,634,2,3,2,2,2,satisfied
disloyal Customer,Business travel,Business,1379,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Business,3072,0,0,4,4,3,satisfied
Loyal Customer,Business travel,Business,2152,2,1,3,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1024,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,2182,4,4,3,4,4,satisfied
Loyal Customer,Business travel,Business,2257,5,5,5,5,4,satisfied
Loyal Customer,Personal Travel,Eco,2446,3,3,3,3,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,859,4,4,4,5,5,satisfied
Loyal Customer,Personal Travel,Eco,1910,2,2,2,1,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,1199,3,3,4,5,4,satisfied
disloyal Customer,Business travel,Business,390,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,153,1,5,2,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,802,4,4,4,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,296,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,545,1,2,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,599,3,1,2,3,4,satisfied
Loyal Customer,Business travel,Eco Plus,174,5,4,5,5,5,satisfied
Loyal Customer,Personal Travel,Business,507,4,4,4,2,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,248,5,5,4,4,4,satisfied
disloyal Customer,Business travel,Eco,1287,3,3,3,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,2917,3,3,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2705,1,2,4,4,4,satisfied
Loyal Customer,Business travel,Business,2759,1,2,2,3,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,224,3,3,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3630,0,0,1,1,2,satisfied
Loyal Customer,Business travel,Eco Plus,2446,4,2,3,3,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1072,4,4,5,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3057,0,0,2,1,4,satisfied
Loyal Customer,Personal Travel,Eco,204,3,0,0,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,692,4,4,4,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,946,3,3,5,4,3,satisfied
Loyal Customer,Business travel,Business,2286,2,4,4,4,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,639,4,4,4,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,3373,3,3,3,4,3,neutral or dissatisfied
disloyal Customer,Business travel,Business,1009,1,1,1,4,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,399,5,5,5,4,4,satisfied
Loyal Customer,Personal Travel,Eco,272,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,1547,3,5,5,4,5,satisfied
disloyal Customer,Business travel,Business,338,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Eco,257,5,4,3,3,5,satisfied
Loyal Customer,Personal Travel,Eco,692,2,2,2,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1009,4,4,4,3,3,satisfied
Loyal Customer,Personal Travel,Eco,731,3,3,3,3,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2944,4,4,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco Plus,1107,3,3,3,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2065,5,5,5,5,5,satisfied
disloyal Customer,Business travel,Business,305,3,3,3,4,4,satisfied
disloyal Customer,Business travel,Business,351,3,4,4,2,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1121,0,0,0,3,3,satisfied
Loyal Customer,Business travel,Business,2510,4,4,5,5,2,satisfied
disloyal Customer,Business travel,Business,1587,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,2892,3,3,1,2,5,satisfied
Loyal Customer,Business travel,Eco,516,2,3,4,4,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1464,1,1,1,5,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,484,2,2,4,4,4,satisfied
Loyal Customer,Business travel,Business,2206,3,3,3,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,3784,4,3,1,1,5,neutral or dissatisfied
Loyal Customer,Business travel,Eco,617,5,3,5,5,5,satisfied
Loyal Customer,Business travel,Eco Plus,707,1,3,1,2,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,2787,5,5,4,5,4,satisfied
disloyal Customer,Business travel,Eco,331,4,4,4,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,163,3,4,2,5,4,satisfied
Loyal Customer,Business travel,Eco,479,4,2,4,4,4,satisfied
Loyal Customer,Business travel,Business,3482,3,2,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,189,4,4,5,4,5,satisfied
Loyal Customer,Business travel,Business,2402,4,2,5,4,4,satisfied
Loyal Customer,Business travel,Business,1659,5,4,5,4,3,satisfied
Loyal Customer,Personal Travel,Eco,409,3,3,3,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,442,1,3,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2143,2,2,4,4,4,satisfied
disloyal Customer,Business travel,Eco,1061,2,2,2,1,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,366,3,4,4,1,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1972,4,4,4,3,3,satisfied
Loyal Customer,Personal Travel,Eco,363,3,2,2,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,1303,2,1,2,3,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,272,0,0,1,5,5,satisfied
Loyal Customer,Business travel,Eco,189,1,5,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,2556,2,2,4,4,5,satisfied
Loyal Customer,Business travel,Business,226,3,3,5,4,5,satisfied
Loyal Customer,Business travel,Business,874,3,2,3,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Business,130,3,3,3,2,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco,224,3,4,3,4,3,neutral or dissatisfied
Loyal Customer,Business travel,Eco,259,5,5,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,151,3,3,3,1,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,674,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Business,980,2,4,4,4,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco,1339,2,2,2,5,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,622,1,1,1,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Business,813,3,3,3,5,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,214,1,0,0,1,1,neutral or dissatisfied
disloyal Customer,Business travel,Eco,123,1,1,1,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Eco,516,3,3,2,2,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,466,1,1,4,4,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco Plus,193,2,2,2,3,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,163,2,0,0,1,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,712,5,5,5,5,3,satisfied
disloyal Customer,Business travel,Eco,257,1,2,2,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,290,3,3,3,5,5,neutral or dissatisfied
disloyal Customer,Business travel,Business,728,3,3,3,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,345,2,2,4,4,4,satisfied
disloyal Customer,Business travel,Eco,351,0,0,0,3,3,satisfied
Loyal Customer,Personal Travel,Eco Plus,399,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1587,3,3,3,1,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,83,2,2,2,3,3,neutral or dissatisfied
disloyal Customer,Business travel,Eco,569,1,1,1,1,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3229,2,2,5,5,3,satisfied
Loyal Customer,Personal Travel,Eco,293,1,2,2,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,1956,4,4,4,5,5,satisfied
Loyal Customer,Business travel,Eco Plus,391,5,3,1,3,5,satisfied
Loyal Customer,Business travel,Business,1654,1,4,4,4,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,646,4,4,4,1,1,satisfied
Loyal Customer,Personal Travel,Eco,397,3,5,5,5,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,265,2,5,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,622,4,4,5,5,5,satisfied
Loyal Customer,Business travel,Business,1464,1,1,5,4,2,satisfied
disloyal Customer,Business travel,Business,354,4,4,4,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,486,2,1,1,5,1,neutral or dissatisfied
disloyal Customer,Business travel,Business,909,1,1,1,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,954,2,3,2,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,2475,1,1,4,5,5,satisfied
disloyal Customer,Business travel,Eco Plus,925,1,0,0,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,468,3,3,5,4,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,84,4,3,2,5,5,satisfied
Loyal Customer,Business travel,Eco Plus,150,4,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,1603,2,5,5,5,5,satisfied
disloyal Customer,Business travel,Eco,982,4,4,4,2,2,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,283,2,2,2,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Business,337,5,5,5,1,1,satisfied
Loyal Customer,Business travel,Business,1448,4,5,3,1,5,satisfied
Loyal Customer,Personal Travel,Eco Plus,369,2,2,2,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,404,1,1,4,5,5,satisfied
disloyal Customer,Business travel,Business,354,3,3,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,1959,5,5,5,4,5,satisfied
Loyal Customer,Business travel,Business,2616,3,3,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,1211,1,0,3,2,3,neutral or dissatisfied
Loyal Customer,Business travel,Eco,689,2,2,2,2,2,satisfied
Loyal Customer,Business travel,Business,325,0,0,5,5,2,satisfied
Loyal Customer,Personal Travel,Eco Plus,255,2,2,2,3,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,1452,2,2,2,1,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,1282,1,1,4,5,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,3544,4,4,5,4,3,satisfied
Loyal Customer,Business travel,Business,882,5,5,4,3,3,satisfied
Loyal Customer,Business travel,Business,1995,2,2,5,5,5,satisfied
Loyal Customer,Business travel,Business,2746,1,1,5,4,5,satisfied
disloyal Customer,Business travel,Eco,151,3,4,4,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,1118,2,3,5,2,4,satisfied
Loyal Customer,Business travel,Eco,775,3,4,3,3,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,1517,1,1,4,4,5,satisfied
Loyal Customer,Personal Travel,Eco,762,1,1,1,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,874,4,4,5,5,4,satisfied
Loyal Customer,Personal Travel,Eco,1052,2,2,2,5,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,265,2,2,2,5,5,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,588,3,3,5,5,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,1541,3,2,4,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,337,3,3,3,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Business,438,1,1,4,4,4,satisfied
Loyal Customer,Business travel,Eco,468,4,5,4,4,1,satisfied
Loyal Customer,Business travel,Eco,1065,4,5,4,3,3,satisfied
Loyal Customer,Business travel,Business,534,1,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,425,3,3,4,5,3,satisfied
Loyal Customer,Business travel,Business,936,3,2,5,4,5,satisfied
Loyal Customer,Business travel,Business,2042,4,4,4,4,4,satisfied
Loyal Customer,Business travel,Business,926,2,2,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco,409,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,1778,5,5,4,4,5,satisfied
Loyal Customer,Business travel,Business,395,4,4,5,4,5,satisfied
Loyal Customer,Personal Travel,Eco,347,1,4,4,5,5,neutral or dissatisfied
disloyal Customer,Business travel,Eco,361,3,3,3,2,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,3524,4,4,4,5,4,satisfied
Loyal Customer,Business travel,Business,601,5,5,5,5,5,satisfied
Loyal Customer,Business travel,Business,3904,1,1,1,2,4,satisfied
disloyal Customer,Business travel,Eco,164,2,2,2,3,3,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,651,2,2,2,5,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,2556,1,1,5,5,4,satisfied
Loyal Customer,Business travel,Business,3666,2,2,5,4,5,satisfied
Loyal Customer,Business travel,Eco,111,3,3,3,3,3,satisfied
Loyal Customer,Personal Travel,Eco,1306,3,3,5,5,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,2131,3,3,5,4,5,satisfied
Loyal Customer,Business travel,Eco,369,5,4,5,5,5,satisfied
Loyal Customer,Personal Travel,Eco Plus,1145,3,3,3,4,4,neutral or dissatisfied
Loyal Customer,Personal Travel,Eco,408,3,3,3,1,2,neutral or dissatisfied
disloyal Customer,Business travel,Eco Plus,588,4,4,4,5,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,763,2,2,2,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco,273,2,3,2,2,1,neutral or dissatisfied
Loyal Customer,Personal Travel,Business,1440,1,1,5,4,2,neutral or dissatisfied
Loyal Customer,Business travel,Business,403,3,5,4,4,4,satisfied
disloyal Customer,Business travel,Eco Plus,125,1,2,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco,859,5,5,5,5,5,satisfied
Loyal Customer,Business travel,Business,449,3,3,4,4,4,satisfied
Loyal Customer,Business travel,Business,1649,1,1,5,3,5,satisfied
Loyal Customer,Business travel,Business,1741,1,1,5,5,5,satisfied
disloyal Customer,Business travel,Business,315,4,3,3,1,4,satisfied
Loyal Customer,Business travel,Eco,705,0,0,0,1,1,satisfied
Loyal Customer,Business travel,Business,2630,4,4,4,4,5,satisfied
Loyal Customer,Personal Travel,Eco,238,1,1,1,4,4,neutral or dissatisfied
disloyal Customer,Business travel,Eco,545,1,1,1,1,3,neutral or dissatisfied
Loyal Customer,Business travel,Business,3139,1,1,4,5,4,satisfied
Loyal Customer,Business travel,Business,929,2,2,4,5,5,satisfied
Loyal Customer,Business travel,Eco,331,4,3,4,4,4,satisfied
disloyal Customer,Business travel,Eco,679,5,5,5,4,4,satisfied
Loyal Customer,Personal Travel,Eco,187,3,3,3,5,5,neutral or dissatisfied
Loyal Customer,Business travel,Eco,759,4,3,4,4,4,satisfied
Loyal Customer,Business travel,Eco Plus,500,1,4,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Business,1080,5,5,4,5,5,satisfied
Loyal Customer,Business travel,Business,1522,1,5,1,1,1,neutral or dissatisfied
Loyal Customer,Business travel,Eco Plus,380,2,4,2,2,2,satisfied
Loyal Customer,Personal Travel,Eco,759,2,2,2,4,4,neutral or dissatisfied
Loyal Customer,Business travel,Business,1886,2,1,4,4,4,satisfied
Loyal Customer,Business travel,Business,363,4,4,3,1,2,satisfied
Loyal Customer,Personal Travel,Eco,550,1,2,4,5,4,neutral or dissatisfied
